,booking_request_id,to_state,ending_stage,idea_id,space_id,country,city,portfolio_type,floor_size,floor_size_unit,floor_size_cat,price,price_category,time_booked,time_after_creation,after_creation,times_booked_cat
7969,177902.0,submitted,submitted,3650,6817.0,GB,London,3.0,430.0,0.0,20_40,525000.0,500k_1millions,13.0,294.13552444444446,sup_15j,10_15
7970,181393.0,submitted / matched,matched,3650,6822.0,GB,London,3.0,855.0,0.0,60_80,284005.0,100k_200k,13.0,314.8696060300926,sup_15j,10_15
7971,180453.0,submitted / declined,declined,3650,6885.0,GB,London,3.0,497.0,0.0,40_60,330000.0,200k_500k,14.0,302.53229721064815,sup_15j,10_15
7972,177904.0,submitted,submitted,3650,6935.0,GB,London,3.0,1100.0,0.0,80_100,163128.0,100k_200k,13.0,294.1353070023148,sup_15j,10_15
7973,162754.0,submitted / matched / declined,declined,3651,6277.0,FR,Paris,3.0,35.0,1.0,20_40,399000.0,200k_500k,7.0,1.5046296296296296e-06,less_10s,7_10
7974,117896.0,submitted / declined,declined,3653,3268.0,GB,London,3.0,250.0,0.0,20_40,1232091.0,1_5millions,169.0,1.5740740740740742e-06,less_10s,sup_30
7975,146413.0,submitted / declined,declined,3654,4224.0,FR,Paris,3.0,27.0,1.0,20_40,72000.0,50k_100k,3.0,1.2037037037037037e-06,less_10s,3_5
7976,146934.0,submitted / matched / declined,declined,3654,6350.0,FR,Paris,3.0,20.0,1.0,20_40,30000.0,10k_50k,1.0,2.388470798611111,1j_3j,inf_3
7977,118689.0,submitted / declined,declined,3655,1007.0,GB,London,3.0,800.0,0.0,60_80,9191000.0,sup_5millions,366.0,8.098813043981481,3j_15j,sup_30
7978,167955.0,submitted / declined,declined,3655,1027.0,GB,London,8.0,839.0,0.0,60_80,1395333.0,1_5millions,91.0,254.63876971064815,sup_15j,sup_30
7979,118691.0,submitted / declined,declined,3655,2113.0,GB,London,5.0,850.0,0.0,60_80,7878000.0,sup_5millions,366.0,8.098814907407407,3j_15j,sup_30
7980,134703.0,submitted / matched / declined,declined,3655,2901.0,GB,London,3.0,700.0,0.0,60_80,847696.0,500k_1millions,60.0,84.90845074074075,sup_15j,sup_30
7981,134704.0,submitted / matched / declined,declined,3655,3001.0,GB,London,3.0,780.0,0.0,60_80,1268435.0,1_5millions,60.0,84.96947348379629,sup_15j,sup_30
7982,118807.0,submitted / matched / declined,declined,3655,3178.0,GB,London,3.0,700.0,0.0,60_80,9121350.0,sup_5millions,371.0,8.897888518518519,3j_15j,sup_30
7983,118692.0,submitted / declined,declined,3655,3281.0,GB,London,3.0,1100.0,0.0,80_100,9216250.0,sup_5millions,366.0,8.098815763888888,3j_15j,sup_30
7984,137407.0,submitted / matched / booked,booked,3655,3612.0,GB,London,3.0,1492.0,0.0,100_200,1962090.0,1_5millions,99.0,97.75382729166667,sup_15j,sup_30
7985,154731.0,submitted / matched / booked,booked,3655,3612.0,GB,London,3.0,1492.0,0.0,100_200,689383.0,500k_1millions,34.0,203.07190594907408,sup_15j,sup_30
7986,165986.0,submitted / matched / booked,booked,3655,3612.0,GB,London,3.0,1492.0,0.0,100_200,171420.0,100k_200k,11.0,246.96714530092592,sup_15j,10_15
7987,169296.0,submitted / matched / booked,booked,3655,3612.0,GB,London,3.0,1492.0,0.0,100_200,85710.0,50k_100k,5.0,260.8593365625,sup_15j,5_7
7988,130722.0,submitted / matched / declined,declined,3655,3750.0,GB,London,3.0,1297.0,0.0,100_200,9960000.0,sup_5millions,148.0,67.81560175925927,sup_15j,sup_30
7989,118693.0,submitted / declined,declined,3655,3839.0,GB,London,3.0,950.0,0.0,80_100,10504000.0,sup_5millions,366.0,8.098816597222223,3j_15j,sup_30
7990,118690.0,submitted / declined,declined,3655,3844.0,GB,London,3.0,900.0,0.0,80_100,6396460.0,sup_5millions,366.0,8.098814050925926,3j_15j,sup_30
7991,175392.0,declined,declined,3655,3973.0,GB,London,3.0,500.0,0.0,40_60,1207555.0,1_5millions,58.0,292.77668690972223,sup_15j,sup_30
7992,130721.0,declined,declined,3655,4035.0,GB,London,3.0,800.0,0.0,60_80,9307500.0,sup_5millions,152.0,84.96485152777778,sup_15j,sup_30
7993,167952.0,submitted / declined,declined,3655,4168.0,GB,London,3.0,480.0,0.0,40_60,5634473.0,sup_5millions,364.0,254.62619094907407,sup_15j,sup_30
7994,118688.0,submitted / declined,declined,3655,5471.0,GB,London,3.0,902.0,0.0,80_100,7899643.0,sup_5millions,366.0,8.09881212962963,3j_15j,sup_30
7995,134702.0,submitted / declined,declined,3655,5471.0,GB,London,3.0,902.0,0.0,80_100,1323124.0,1_5millions,60.0,84.90850805555556,sup_15j,sup_30
7996,118687.0,submitted / declined,declined,3655,5475.0,GB,London,5.0,1000.0,0.0,80_100,15912000.0,sup_5millions,371.0,8.098811273148149,3j_15j,sup_30
7997,118808.0,submitted / matched / declined,declined,3655,5526.0,GB,London,3.0,2500.0,0.0,sup_200,18382000.0,sup_5millions,366.0,8.89788045138889,3j_15j,sup_30
7998,167953.0,submitted / declined,declined,3655,5611.0,GB,London,8.0,800.0,0.0,60_80,3312000.0,1_5millions,91.0,254.63077753472223,sup_15j,sup_30
7999,176099.0,submitted / declined,declined,3655,5611.0,GB,London,8.0,800.0,0.0,60_80,1116000.0,1_5millions,30.0,299.85547328703706,sup_15j,15_30
8000,130720.0,declined,declined,3655,5754.0,GB,London,3.0,1375.0,0.0,100_200,5100000.0,sup_5millions,152.0,84.96493462962962,sup_15j,sup_30
8001,134721.0,submitted / matched / declined,declined,3655,5756.0,GB,London,3.0,1200.0,0.0,100_200,1197700.0,1_5millions,60.0,84.96941347222223,sup_15j,sup_30
8002,167954.0,submitted / declined,declined,3655,5765.0,GB,London,3.0,700.0,0.0,60_80,2565052.0,1_5millions,91.0,254.63559069444443,sup_15j,sup_30
8003,130723.0,submitted / matched / declined,declined,3655,5790.0,GB,London,3.0,515.0,0.0,40_60,4647777.0,1_5millions,149.0,67.8157647800926,sup_15j,sup_30
8004,134720.0,declined,declined,3655,5814.0,GB,London,3.0,1500.0,0.0,100_200,1764141.0,1_5millions,60.0,84.96447092592592,sup_15j,sup_30
8005,131055.0,declined,declined,3655,5924.0,GB,London,3.0,300.0,0.0,20_40,2770089.0,1_5millions,152.0,84.96467981481482,sup_15j,sup_30
8006,131054.0,submitted / matched / declined,declined,3655,5929.0,GB,London,3.0,1852.0,0.0,100_200,3616540.0,1_5millions,60.0,67.81591092592592,sup_15j,sup_30
8007,134660.0,declined,declined,3655,5975.0,GB,London,3.0,1281.0,0.0,100_200,2972630.0,1_5millions,60.0,84.96459273148149,sup_15j,sup_30
8008,167957.0,submitted / declined,declined,3655,6475.0,GB,London ,3.0,1000.0,0.0,80_100,1343171.0,1_5millions,91.0,254.65358533564816,sup_15j,sup_30
8009,167958.0,submitted / declined,declined,3655,6510.0,GB,London ,3.0,987.0,0.0,80_100,2851948.0,1_5millions,91.0,254.65596773148147,sup_15j,sup_30
8010,168461.0,submitted / declined,declined,3655,6511.0,GB, London ,3.0,668.0,0.0,60_80,2330636.0,1_5millions,91.0,257.8853429861111,sup_15j,sup_30
8011,167956.0,submitted / declined,declined,3655,6575.0,GB,London ,3.0,1200.0,0.0,100_200,1936667.0,1_5millions,82.0,254.64330524305555,sup_15j,sup_30
8012,175391.0,declined,declined,3655,6617.0,GB,London,3.0,480.0,0.0,40_60,1015937.0,1_5millions,58.0,292.77652027777776,sup_15j,sup_30
8013,168875.0,submitted / matched / declined,declined,3655,6656.0,GB,London,3.0,289.0,0.0,20_40,1686653.0,1_5millions,91.0,259.7962363541667,sup_15j,sup_30
8014,168460.0,submitted / matched / booked,booked,3655,6770.0,GB, London ,3.0,889.0,0.0,80_100,2200000.0,1_5millions,54.0,259.1059368518519,sup_15j,sup_30
8015,176098.0,submitted / matched / booked,booked,3655,6798.0,GB,London ,3.0,1000.0,0.0,80_100,470403.0,200k_500k,31.0,299.8556737268519,sup_15j,sup_30
8016,182160.0,submitted / matched / declined,declined,3655,6798.0,GB,London ,3.0,1000.0,0.0,80_100,403604.0,200k_500k,27.0,340.91431076388886,sup_15j,15_30
8018,160766.0,declined,declined,3657,715.0,GB,London,8.0,2520.0,0.0,sup_200,200000.0,100k_200k,1.0,21.03904412037037,sup_15j,inf_3
8027,146594.0,declined,declined,3660,2923.0,US,New York,3.0,1600.0,0.0,100_200,1800000.0,1_5millions,29.0,20.005258333333334,sup_15j,15_30
8028,146592.0,declined,declined,3660,4487.0,US,New York,3.0,3766.0,0.0,sup_200,5500000.0,sup_5millions,29.0,20.005409745370372,sup_15j,15_30
8029,146593.0,declined,declined,3660,5685.0,US,New York,3.0,2000.0,0.0,100_200,5000000.0,1_5millions,29.0,20.00533869212963,sup_15j,15_30
8030,145531.0,submitted / declined,declined,3660,5962.0,US,New York,3.0,4000.0,0.0,sup_200,3500000.0,1_5millions,29.0,1.076388888888889e-06,less_10s,15_30
8031,145533.0,submitted / matched / declined,declined,3660,6167.0,US,New York,8.0,4000.0,0.0,sup_200,5000000.0,1_5millions,29.0,0.017401643518518518,10s_1h,15_30
8032,169683.0,declined,declined,3661,960.0,GB,London,8.0,958.0,0.0,80_100,3000000.0,1_5millions,5.0,6.906121863425926,3j_15j,5_7
8033,169617.0,submitted / matched / booked,booked,3661,1312.0,GB,London,8.0,900.0,0.0,80_100,294000.0,100k_200k,5.0,2.0717592592592593e-06,less_10s,5_7
8034,169684.0,declined,declined,3661,6293.0,GB,London,8.0,900.0,0.0,80_100,450000.0,200k_500k,5.0,6.906007199074074,3j_15j,5_7
8038,174636.0,submitted / declined,declined,3665,4077.0,FR,Paris,3.0,60.0,1.0,60_80,30000.0,10k_50k,1.0,13.50027019675926,3j_15j,inf_3
8039,171184.0,submitted / declined,declined,3665,5951.0,FR,Paris,3.0,25.0,1.0,20_40,36000.0,10k_50k,1.0,1.6435185185185185e-06,less_10s,inf_3
8040,171935.0,submitted / declined,declined,3665,5951.0,FR,Paris,3.0,25.0,1.0,20_40,36000.0,10k_50k,1.0,1.642919849537037,1j_3j,inf_3
8041,171936.0,submitted / declined,declined,3665,6350.0,FR,Paris,3.0,20.0,1.0,20_40,30000.0,10k_50k,1.0,1.6453284606481482,1j_3j,inf_3
8042,125237.0,submitted / matched / declined,declined,3666,5742.0,US,New York,5.0,750.0,0.0,60_80,287500.0,100k_200k,29.0,9.259259259259259e-07,less_10s,15_30
8043,115736.0,submitted / matched / declined,declined,3667,2925.0,US,New York,3.0,450.0,0.0,40_60,180000.0,100k_200k,2.0,0.17229907407407408,1h_1j,inf_3
8044,115693.0,submitted / declined,declined,3667,4276.0,US,New York,3.0,880.0,0.0,60_80,255000.0,100k_200k,2.0,1.4930555555555555e-06,less_10s,inf_3
8045,115735.0,submitted / matched / declined,declined,3667,4277.0,US,New York,3.0,400.0,0.0,20_40,300000.0,200k_500k,2.0,0.17229839120370372,1h_1j,inf_3
8046,118904.0,declined,declined,3668,1455.0,FR,Paris,8.0,35.0,1.0,20_40,392500.0,200k_500k,10.0,9.002018020833333,3j_15j,10_15
8047,118905.0,declined,declined,3668,1779.0,FR,Paris,3.0,46.0,1.0,40_60,392500.0,200k_500k,10.0,9.001902592592593,3j_15j,10_15
8048,118906.0,declined / submitted / matched / declined,declined,3668,2405.0,FR,Paris,7.0,50.0,1.0,40_60,314000.0,200k_500k,10.0,9.00175017361111,3j_15j,10_15
8049,117686.0,submitted / declined,declined,3668,2463.0,FR,Paris,8.0,30.0,1.0,20_40,296730.0,100k_200k,10.0,3.4606481481481483e-06,less_10s,10_15
8050,117684.0,submitted / matched / declined,declined,3668,3361.0,FR,Paris,3.0,120.0,1.0,100_200,879200.0,500k_1millions,10.0,1.5740740740740742e-06,less_10s,10_15
8051,117688.0,submitted / declined,declined,3668,3731.0,FR,Paris,3.0,50.0,1.0,40_60,392500.0,200k_500k,10.0,5.243055555555556e-06,less_10s,10_15
8052,117685.0,submitted / matched / declined,declined,3668,4412.0,FR,Paris,3.0,38.0,1.0,20_40,447450.0,200k_500k,10.0,2.5694444444444443e-06,less_10s,10_15
8053,118903.0,declined / submitted / matched / declined,declined,3668,4689.0,FR,Paris,3.0,35.0,1.0,20_40,471000.0,200k_500k,10.0,9.00230369212963,3j_15j,10_15
8054,118901.0,declined,declined,3668,5245.0,FR,Paris,3.0,30.0,1.0,20_40,361100.0,200k_500k,10.0,9.002896516203704,3j_15j,10_15
8055,118902.0,declined,declined,3668,5255.0,FR,Paris,3.0,48.0,1.0,40_60,368950.0,200k_500k,10.0,9.002452407407407,3j_15j,10_15
8056,117687.0,submitted / declined / matched / declined,declined,3668,5259.0,FR,Paris,3.0,50.0,1.0,40_60,471000.0,200k_500k,10.0,4.375e-06,less_10s,10_15
8058,115155.0,submitted / declined,declined,3671,5215.0,US,New York,3.0,300.0,0.0,20_40,6082505.0,sup_5millions,154.0,1.4583333333333333e-06,less_10s,sup_30
8060,172982.0,submitted / declined,declined,3674,5439.0,GB,London,7.0,194.0,0.0,inf_20,658000.0,500k_1millions,1.0,2.7083333333333334e-06,less_10s,inf_3
8064,177091.0,submitted / declined,declined,3676,4296.0,GB,Hornsey,8.0,1250.0,0.0,100_200,15000.0,10k_50k,1.0,1.8171296296296296e-06,less_10s,inf_3
8065,163093.0,submitted / declined,declined,3677,4625.0,GB,London,8.0,2000.0,0.0,100_200,476470.0,200k_500k,1.0,1.3194444444444444e-06,less_10s,inf_3
8066,181952.0,submitted / matched,matched,3678,887.0,GB,London,5.0,350.0,0.0,20_40,19999.0,10k_50k,6.0,1.9543718287037037,1j_3j,5_7
8067,121165.0,submitted / matched / declined,declined,3682,1682.0,GB,London,6.0,3292.0,0.0,sup_200,1750000.0,1_5millions,244.0,56.76153693287037,sup_15j,sup_30
8068,121164.0,submitted / declined,declined,3682,2933.0,GB,London,6.0,1175.0,0.0,100_200,3550050.0,1_5millions,244.0,56.76153575231481,sup_15j,sup_30
8070,136818.0,submitted / matched / declined,declined,3686,3912.0,FR,Marseille,3.0,60.0,1.0,60_80,198000.0,100k_200k,32.0,1.111111111111111e-06,less_10s,sup_30
8071,115175.0,submitted / declined,declined,3688,1553.0,GB,London,3.0,2224.0,0.0,100_200,400000.0,200k_500k,6.0,0.020715,10s_1h,5_7
8072,131664.0,declined,declined,3690,5790.0,GB,London,3.0,515.0,0.0,40_60,11132500.0,sup_5millions,364.0,297.93286299768516,sup_15j,sup_30
8073,131662.0,submitted / declined,declined,3690,5924.0,GB,London,3.0,300.0,0.0,20_40,6517857.0,sup_5millions,396.0,301.8665298263889,sup_15j,sup_30
8074,131663.0,submitted,submitted,3690,5929.0,GB,London,3.0,1852.0,0.0,100_200,21378571.0,sup_5millions,454.0,301.86707423611114,sup_15j,sup_30
8075,136266.0,submitted / submitted / matched / declined,declined,3691,5262.0,US,Brooklyn,3.0,1200.0,0.0,100_200,2400000.0,1_5millions,35.0,0.007620729166666666,10s_1h,sup_30
8076,136267.0,submitted / declined,declined,3691,5549.0,US,New York,8.0,1100.0,0.0,80_100,5400000.0,sup_5millions,35.0,0.010691736111111112,10s_1h,sup_30
8077,136265.0,submitted / declined,declined,3691,5554.0,US,New York,3.0,2000.0,0.0,100_200,1500000.0,1_5millions,34.0,7.407407407407407e-07,less_10s,sup_30
8078,179390.0,declined,declined,3693,5248.0,GB,London,3.0,1050.0,0.0,80_100,1149156.0,1_5millions,81.0,0.6784769907407407,1h_1j,sup_30
8079,179410.0,declined,declined,3693,6375.0,GB,London,1.0,1060.0,0.0,80_100,2352933.0,1_5millions,119.0,27.753822303240742,sup_15j,sup_30
8080,179388.0,declined,declined,3693,6417.0,GB,London,1.0,844.0,0.0,60_80,490600.0,200k_500k,30.0,0.630440474537037,1h_1j,15_30
8081,179422.0,declined,declined,3693,6618.0,GB,London,1.0,1055.0,0.0,80_100,1634995.0,1_5millions,29.0,27.76276523148148,sup_15j,15_30
8082,181816.0,submitted / declined,declined,3693,6618.0,GB,London,1.0,1055.0,0.0,80_100,11989968.0,sup_5millions,182.0,27.762358935185187,sup_15j,sup_30
8083,179389.0,submitted / matched,matched,3693,6681.0,GB,London,1.0,2000.0,0.0,100_200,6510000.0,sup_5millions,185.0,24.544103738425925,sup_15j,sup_30
8084,179391.0,declined,declined,3693,6707.0,GB,London,1.0,900.0,0.0,80_100,2246695.0,1_5millions,58.0,0.7618028009259259,1h_1j,sup_30
8085,179409.0,declined,declined,3693,6831.0,GB,London,1.0,1700.0,0.0,100_200,5200013.0,sup_5millions,90.0,0.761341875,1h_1j,sup_30
8086,146813.0,submitted / declined,declined,3695,6350.0,FR,Paris,3.0,20.0,1.0,20_40,30000.0,10k_50k,1.0,1.9898266203703703,1j_3j,inf_3
8088,128175.0,submitted / declined,declined,3697,167.0,GB,London,8.0,1018.0,0.0,80_100,600000.0,500k_1millions,6.0,3.842592592592592e-06,less_10s,5_7
8089,128294.0,submitted / declined,declined,3697,167.0,GB,London,8.0,1018.0,0.0,80_100,600000.0,500k_1millions,6.0,0.6498859027777778,1h_1j,5_7
8090,128183.0,submitted / matched / declined,declined,3697,1048.0,GB,London,8.0,1400.0,0.0,100_200,1700000.0,1_5millions,6.0,0.011854837962962963,10s_1h,5_7
8091,128174.0,submitted / matched / declined,declined,3697,1210.0,GB,London,8.0,3000.0,0.0,sup_200,1750000.0,1_5millions,6.0,2.465277777777778e-06,less_10s,5_7
8092,128180.0,submitted / matched / declined,declined,3697,3800.0,GB,London,8.0,2173.0,0.0,100_200,4200000.0,1_5millions,6.0,0.010011597222222222,10s_1h,5_7
8093,128181.0,submitted / matched / declined,declined,3697,5594.0,GB,London,8.0,3944.0,0.0,sup_200,4095000.0,1_5millions,6.0,0.011147835648148148,10s_1h,5_7
8095,181013.0,submitted / declined,declined,3698,5802.0,US,New York,5.0,300.0,0.0,20_40,60000.0,50k_100k,1.0,1.4467592592592592e-06,less_10s,inf_3
8096,181017.0,submitted / declined,declined,3698,6553.0,US,New York,3.0,500.0,0.0,40_60,55900.0,50k_100k,1.0,0.011821469907407407,10s_1h,inf_3
8099,116334.0,submitted / declined,declined,3700,1645.0,FR,Paris,5.0,37.0,1.0,20_40,45000.0,10k_50k,2.0,12.828953020833334,3j_15j,inf_3
8100,118778.0,submitted / matched / matched / declined,declined,3700,2051.0,FR,Paris,3.0,37.0,1.0,20_40,22000.0,10k_50k,1.0,25.564424560185184,sup_15j,inf_3
8101,116331.0,submitted / declined,declined,3700,2175.0,FR,Paris,3.0,45.0,1.0,40_60,57500.0,50k_100k,1.0,12.821140694444445,3j_15j,inf_3
8102,115471.0,submitted / declined,declined,3700,3256.0,FR,Paris,8.0,65.0,1.0,60_80,58000.0,50k_100k,1.0,7.9275125,3j_15j,inf_3
8103,116328.0,submitted / declined,declined,3700,3621.0,FR,Paris,3.0,32.0,1.0,20_40,42400.0,10k_50k,1.0,12.802577141203704,3j_15j,inf_3
8104,116536.0,submitted / declined,declined,3700,3621.0,FR,Paris,3.0,32.0,1.0,20_40,42400.0,10k_50k,1.0,14.827688125,3j_15j,inf_3
8105,118105.0,submitted / matched / declined,declined,3700,3651.0,FR,Paris,3.0,30.0,1.0,20_40,84000.0,50k_100k,2.0,22.80172614583333,sup_15j,inf_3
8106,116332.0,submitted / declined,declined,3700,3699.0,FR,Paris,3.0,28.0,1.0,20_40,35400.0,10k_50k,1.0,12.82302119212963,3j_15j,inf_3
8107,116537.0,submitted / declined,declined,3700,3699.0,FR,Paris,3.0,28.0,1.0,20_40,35400.0,10k_50k,1.0,14.828829166666667,3j_15j,inf_3
8108,118106.0,submitted / declined,declined,3700,3989.0,FR,Paris,8.0,40.0,1.0,40_60,50000.0,50k_100k,1.0,22.80155074074074,sup_15j,inf_3
8109,114116.0,submitted / declined,declined,3700,4020.0,FR,Paris,3.0,46.0,1.0,40_60,47000.0,10k_50k,1.0,1.3541666666666667e-06,less_10s,inf_3
8110,114663.0,submitted / declined,declined,3700,4020.0,FR,Paris,3.0,46.0,1.0,40_60,47000.0,10k_50k,1.0,2.5860166435185183,1j_3j,inf_3
8111,116324.0,submitted / declined,declined,3700,4020.0,FR,Paris,3.0,46.0,1.0,40_60,47000.0,10k_50k,1.0,12.790049722222221,3j_15j,inf_3
8112,116325.0,submitted / declined,declined,3700,4020.0,FR,Paris,3.0,46.0,1.0,40_60,47000.0,10k_50k,1.0,12.790784699074074,3j_15j,inf_3
8113,116326.0,submitted / declined,declined,3700,4020.0,FR,Paris,3.0,46.0,1.0,40_60,47000.0,10k_50k,1.0,12.791263344907408,3j_15j,inf_3
8114,116336.0,submitted / declined,declined,3700,4061.0,FR,Paris,3.0,40.0,1.0,40_60,54000.0,50k_100k,1.0,12.839227453703703,3j_15j,inf_3
8115,118107.0,submitted / matched / declined,declined,3700,4061.0,FR,Paris,3.0,40.0,1.0,40_60,108000.0,100k_200k,3.0,22.80136309027778,sup_15j,3_5
8116,116329.0,submitted / declined,declined,3700,4065.0,FR,Paris,3.0,35.0,1.0,20_40,50000.0,50k_100k,1.0,12.803762824074074,3j_15j,inf_3
8117,114117.0,submitted / declined,declined,3700,4256.0,FR,Paris,3.0,40.0,1.0,40_60,102500.0,100k_200k,4.0,0.01841103009259259,10s_1h,3_5
8118,118088.0,submitted / matched / declined,declined,3700,4379.0,FR,Paris,3.0,105.0,1.0,100_200,58000.0,50k_100k,1.0,22.785913113425927,sup_15j,inf_3
8119,116330.0,submitted / declined,declined,3700,4402.0,FR,Paris,3.0,40.0,1.0,40_60,50000.0,50k_100k,1.0,12.809376180555555,3j_15j,inf_3
8120,118777.0,submitted / matched / matched / booked,booked,3700,4421.0,FR,Paris,3.0,46.0,1.0,40_60,40000.0,10k_50k,1.0,25.56454,sup_15j,inf_3
8121,116333.0,submitted / declined,declined,3700,4452.0,FR,Paris,3.0,59.0,1.0,40_60,75000.0,50k_100k,2.0,12.825399074074074,3j_15j,inf_3
8122,115473.0,submitted / matched / declined,declined,3700,4592.0,FR,Paris,3.0,80.0,1.0,80_100,58000.0,50k_100k,1.0,7.936150324074074,3j_15j,inf_3
8123,116327.0,submitted / declined,declined,3700,4815.0,FR,Paris,3.0,20.0,1.0,20_40,37500.0,10k_50k,2.0,12.800321018518519,3j_15j,inf_3
8124,116534.0,submitted / declined,declined,3700,4815.0,FR,Paris,3.0,20.0,1.0,20_40,37500.0,10k_50k,2.0,14.827098726851851,3j_15j,inf_3
8125,118776.0,submitted / matched / declined,declined,3700,5120.0,FR,Paris,3.0,25.0,1.0,20_40,39000.0,10k_50k,1.0,25.564776550925927,sup_15j,inf_3
8126,120840.0,submitted / declined,declined,3702,4137.0,US,New york,6.0,1524.0,0.0,100_200,700000.0,500k_1millions,29.0,5.0578703703703704e-06,less_10s,15_30
8127,120838.0,submitted / declined,declined,3702,4213.0,US,New York,7.0,900.0,0.0,80_100,172500.0,100k_200k,6.0,3.611111111111111e-06,less_10s,5_7
8128,120839.0,submitted / declined,declined,3702,4610.0,US,Brooklyn,7.0,800.0,0.0,60_80,192500.0,100k_200k,6.0,4.31712962962963e-06,less_10s,5_7
8129,120836.0,submitted / matched / booked,booked,3702,5286.0,US,Brooklyn ,3.0,1400.0,0.0,100_200,250000.0,100k_200k,6.0,9.837962962962963e-07,less_10s,5_7
8130,120837.0,submitted / declined,declined,3702,5323.0,US,New York,3.0,3000.0,0.0,sup_200,200000.0,100k_200k,6.0,2.858796296296296e-06,less_10s,5_7
8131,129624.0,submitted / matched / declined,declined,3703,4189.0,FR,Paris,3.0,30.0,1.0,20_40,185260.0,100k_200k,21.0,6.944444444444445e-07,less_10s,15_30
8135,120709.0,submitted / matched / declined,declined,3709,5393.0,FR,Paris,3.0,260.0,1.0,sup_200,300000.0,200k_500k,1.0,0.10684947916666666,1h_1j,inf_3
8137,162487.0,submitted / declined,declined,3710,6014.0,GB,London,3.0,1400.0,0.0,100_200,193500.0,100k_200k,8.0,2.1875e-06,less_10s,7_10
8138,172758.0,submitted / declined,declined,3711,2943.0,US,New York,3.0,550.0,0.0,40_60,681426.0,500k_1millions,8.0,0.6991147337962963,1h_1j,7_10
8139,172757.0,submitted / declined,declined,3711,6554.0,US,New York,3.0,500.0,0.0,40_60,80000.0,50k_100k,1.0,0.6952195833333333,1h_1j,inf_3
8140,113091.0,submitted / declined / submitted / declined,declined,3712,61.0,GB,London,3.0,300.0,0.0,20_40,100000.0,100k_200k,6.0,1.3078703703703703e-06,less_10s,5_7
8141,124986.0,submitted / declined,declined,3712,366.0,GB,London,2.0,550.0,0.0,40_60,224000.0,100k_200k,6.0,59.23617471064815,sup_15j,5_7
8142,160801.0,submitted / matched / declined,declined,3714,3445.0,US,New York,3.0,2400.0,0.0,sup_200,1938000.0,1_5millions,7.0,1.0069444444444445e-06,less_10s,7_10
8143,165098.0,submitted / declined,declined,3714,5179.0,US,New York,3.0,13500.0,0.0,sup_200,5200000.0,sup_5millions,7.0,15.006887766203704,sup_15j,7_10
8144,182187.0,submitted,submitted,3715,6672.0,GB,London,3.0,1000.0,0.0,80_100,186100.0,100k_200k,13.0,2.962962962962963e-06,less_10s,10_15
8145,180560.0,submitted / declined,declined,3717,1410.0,FR,Paris,8.0,115.0,1.0,100_200,840000.0,500k_1millions,6.0,1.388888888888889e-06,less_10s,5_7
8146,165259.0,submitted / declined,declined,3718,5775.0,FR,Paris,5.0,5.0,1.0,inf_20,45712.0,10k_50k,7.0,49.73837984953704,sup_15j,7_10
8147,153407.0,submitted / declined,declined,3718,6524.0,FR,Paris,4.0,2.0,1.0,inf_20,35000.0,10k_50k,1.0,9.837962962962963e-07,less_10s,inf_3
8148,156699.0,submitted / declined,declined,3721,6309.0,FR,Paris,3.0,90.0,1.0,80_100,1393590.0,1_5millions,30.0,1.6782407407407408e-06,less_10s,15_30
8149,129105.0,submitted / declined,declined,3726,2043.0,GB,London,6.0,300.0,0.0,20_40,379350.0,200k_500k,58.0,54.31764591435185,sup_15j,sup_30
8150,111249.0,submitted / declined,declined,3727,5150.0,US,Easthampton,3.0,525.0,0.0,40_60,1441500.0,1_5millions,12.0,2.025462962962963e-06,less_10s,10_15
8152,114422.0,submitted / matched / declined,declined,3729,1553.0,GB,London,3.0,2224.0,0.0,100_200,400000.0,200k_500k,6.0,1.092186087962963,1j_3j,5_7
8153,114425.0,submitted / matched / declined,declined,3729,2073.0,GB,London,8.0,1800.0,0.0,100_200,1000000.0,1_5millions,6.0,1.0921533449074075,1j_3j,5_7
8154,115085.0,submitted / declined,declined,3729,2538.0,GB,London ,3.0,1450.0,0.0,100_200,400000.0,200k_500k,6.0,3.8930633680555555,3j_15j,5_7
8155,114426.0,submitted / declined,declined,3729,3100.0,GB,London,8.0,3300.0,0.0,sup_200,1250000.0,1_5millions,6.0,1.0789706134259258,1j_3j,5_7
8156,115098.0,submitted / declined,declined,3729,3100.0,GB,London,8.0,3300.0,0.0,sup_200,1250000.0,1_5millions,6.0,3.9034995486111113,3j_15j,5_7
8157,115129.0,submitted / declined,declined,3729,3750.0,GB,London,3.0,1297.0,0.0,100_200,800000.0,500k_1millions,13.0,4.091584965277778,3j_15j,10_15
8158,115133.0,submitted / declined,declined,3729,3750.0,GB,London,3.0,1297.0,0.0,100_200,856000.0,500k_1millions,14.0,4.112729641203703,3j_15j,10_15
8159,114423.0,submitted / matched / declined,declined,3729,4625.0,GB,London,8.0,2000.0,0.0,100_200,847000.0,500k_1millions,6.0,1.0791256018518518,1j_3j,5_7
8160,114424.0,submitted / declined,declined,3729,5284.0,GB,London ,3.0,1800.0,0.0,100_200,500000.0,500k_1millions,6.0,1.0790658680555556,1j_3j,5_7
8161,143259.0,submitted / matched / declined,declined,3730,4778.0,US,New York,3.0,600.0,0.0,40_60,6485918.0,sup_5millions,122.0,12.910249560185186,3j_15j,sup_30
